,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
56435,0,0,0,1,0,0,0,0,0,0,0,0
56436,1,0,1,0,0,0,0,0,0,0,0,0
56437,1,0,1,0,0,0,0,1,0,1,0,1
56438,1,0,0,1,0,0,1,1,0,1,0,1
56439,1,0,0,1,0,0,0,0,0,0,0,1
56440,0,0,1,0,0,0,0,1,0,0,0,0
56441,1,0,0,1,0,0,0,1,0,1,0,1
56442,1,0,0,1,0,0,0,0,0,0,0,1
56443,0,0,1,0,0,0,0,1,0,0,0,0
56444,0,0,1,0,0,0,0,1,0,0,0,1
56445,1,0,0,1,0,0,1,1,0,1,0,1
56446,1,0,1,1,0,0,1,0,0,0,0,0
56447,0,0,1,0,0,0,0,1,0,0,0,1
56448,1,0,0,1,0,0,0,1,0,1,0,1
56449,1,0,0,1,0,0,0,1,0,0,0,0
56450,1,0,0,1,0,0,0,1,0,1,0,1
56451,1,0,1,0,0,0,0,0,0,0,1,0
56452,0,0,1,0,0,0,1,1,0,1,0,1
56453,1,0,0,1,0,0,0,1,0,1,0,1
56454,1,0,1,0,0,0,0,1,0,0,0,1
56455,0,0,0,1,0,0,0,1,0,0,0,0
56456,0,0,1,0,0,0,0,0,0,0,0,0
56457,1,0,1,0,0,0,0,1,0,1,0,1
56458,1,0,1,0,0,0,0,0,0,0,0,0
56459,1,0,0,1,0,0,0,0,0,0,0,0
56460,1,0,0,1,0,0,0,1,0,0,0,1
56461,1,0,0,1,0,0,0,1,0,0,0,1
56462,1,0,0,1,0,0,1,0,0,0,0,0
56463,0,0,1,0,0,0,0,0,0,0,0,0
56464,0,0,1,0,0,0,1,1,0,1,0,1
56465,1,0,1,0,0,0,0,0,0,0,0,0
56466,0,0,1,0,0,0,0,0,0,0,0,1
56467,0,0,1,0,0,0,0,0,0,0,0,0
56468,1,0,1,0,0,0,0,1,0,1,0,1
56469,1,0,1,0,0,0,0,1,0,1,0,1
56470,1,0,0,1,0,0,0,0,0,1,0,1
56471,1,0,1,0,0,0,0,0,0,0,0,1
56472,1,0,0,1,0,0,1,1,0,0,0,1
56473,0,0,0,1,0,0,0,1,0,0,1,1
56474,0,0,1,0,0,0,0,0,0,0,0,1
56475,0,0,1,0,0,0,0,1,0,0,0,1
56476,0,0,0,1,0,0,0,1,0,1,0,0
56477,0,0,0,1,0,0,0,0,0,0,0,0
56478,1,0,1,0,0,0,0,1,0,1,0,1
56479,0,0,1,0,0,0,1,1,0,1,0,1
56480,0,0,1,0,0,0,0,0,0,0,0,0
56481,0,0,0,1,0,0,0,0,0,0,0,0
56482,0,0,1,0,0,0,0,0,0,0,0,0
56483,1,0,1,0,0,0,0,0,0,0,0,0
56484,1,0,1,0,0,0,0,0,0,0,0,0
56485,0,0,1,0,0,0,0,1,0,0,0,0
56486,1,0,0,1,0,0,0,1,0,0,0,1
56487,1,0,0,1,0,0,0,0,0,0,0,0
56488,1,0,0,1,0,0,0,1,0,1,0,1
56489,1,0,0,1,0,0,0,0,0,0,0,1
56490,0,0,1,0,0,0,0,0,0,0,1,0
56491,1,0,0,1,0,0,0,0,0,0,0,1
56492,0,0,1,0,0,0,0,0,0,0,0,0
56493,1,0,1,0,0,0,0,0,0,0,0,1
56494,1,0,1,0,0,0,0,1,0,1,0,1
56495,0,0,1,0,0,0,1,1,0,1,0,1
56496,0,0,1,0,0,0,0,0,0,0,0,0
56497,1,0,1,0,0,0,0,0,0,0,0,0
56498,0,0,1,0,0,0,0,1,0,0,0,0
56499,0,0,1,0,0,0,0,0,0,0,0,0
56500,1,0,0,1,0,0,0,0,0,1,0,1
56501,1,0,0,1,0,0,0,0,0,0,0,1
56502,1,0,1,0,0,0,0,1,0,1,0,1
56503,1,0,0,1,0,0,0,0,0,0,0,0
56504,1,0,1,0,0,0,0,0,0,0,0,0
56505,1,0,1,0,0,0,0,1,0,0,1,0
56506,0,0,1,0,0,0,1,1,0,1,0,1
56507,0,0,1,0,0,0,0,0,0,0,0,0
56508,1,0,1,0,0,0,0,0,0,1,0,1
56509,1,0,0,1,0,0,0,1,0,1,0,1
56510,1,0,0,1,0,0,0,1,0,1,0,1
56511,1,0,0,1,0,0,1,0,0,0,0,1
56512,0,0,1,0,0,0,0,0,0,1,0,0
56513,0,0,0,1,0,0,0,1,0,0,0,0
56514,1,0,0,1,0,0,0,0,0,0,0,0
56515,0,0,0,1,0,0,0,1,0,1,0,0
56516,0,0,0,1,0,0,0,1,0,0,0,0
56517,1,0,1,1,0,0,0,1,0,1,0,1
56518,1,0,1,0,0,0,0,0,0,0,0,0
56519,0,0,1,0,0,0,0,1,0,0,0,0
56520,1,0,0,1,0,0,0,1,0,0,0,0
56521,1,0,1,0,0,0,0,0,0,0,0,1
56522,1,0,0,1,0,0,0,1,0,0,0,0
56523,1,0,1,0,0,0,0,0,0,1,0,1
56524,0,0,0,1,0,0,0,0,0,0,0,0
56525,1,0,1,0,0,0,0,1,0,1,0,1
56526,0,0,1,0,0,0,0,1,0,0,1,0
56527,1,0,0,1,0,0,0,0,0,1,0,1
56528,1,0,1,0,0,0,1,1,0,0,0,0
56529,1,0,1,0,0,0,0,1,0,0,0,0
56530,1,0,1,0,0,0,0,0,0,0,0,0
56531,1,0,1,0,0,0,0,0,0,0,0,0
56532,0,0,1,0,0,0,0,0,0,1,0,0
56533,1,0,0,1,0,0,1,1,0,1,0,1
56534,1,0,0,1,0,0,1,1,0,0,0,1
56535,0,0,1,0,0,0,0,0,0,0,0,0
56536,1,0,1,0,0,0,0,0,0,0,0,0
56537,0,0,1,0,0,0,0,0,0,0,0,0
56538,1,0,1,0,0,0,0,1,0,0,0,1
56539,1,0,0,1,0,0,0,0,0,0,0,1
56540,1,0,0,1,0,0,0,1,0,1,1,1
56541,1,0,1,0,0,0,0,1,0,1,1,1
56542,1,0,0,1,0,0,0,1,0,1,0,1
56543,0,0,1,0,0,0,1,1,0,1,0,1
56544,1,0,0,1,0,0,1,0,0,0,0,1
56545,0,0,1,0,0,0,0,1,0,0,0,0
56546,1,0,0,1,0,0,0,1,0,0,0,0
56547,1,0,0,1,0,0,0,1,0,0,0,1
56548,1,0,1,0,0,0,0,0,0,0,0,0
56549,1,0,0,1,0,0,0,0,0,0,0,1
56550,1,0,0,1,0,0,0,0,0,1,0,1
56551,1,0,1,0,0,0,0,1,0,0,0,0
56552,1,0,0,1,0,0,0,1,0,1,0,1
56553,0,0,1,0,0,0,0,0,0,0,0,1
56554,0,0,1,0,0,0,0,0,0,0,0,0
56555,1,0,1,0,0,0,0,0,0,0,0,1
56556,1,0,0,1,0,0,0,0,0,0,0,0
56557,0,0,1,0,0,0,0,0,0,0,0,0
56558,0,0,0,1,0,0,0,1,0,0,0,0
56559,1,0,0,1,0,0,0,0,0,0,0,1
56560,0,0,1,0,0,0,1,1,0,1,0,1
56561,0,0,1,0,0,0,0,1,0,0,1,1
56562,1,0,1,0,0,0,0,0,0,0,0,0
56563,1,0,0,1,0,0,0,1,0,0,0,0
56564,1,0,0,1,0,0,0,1,0,1,0,1
56565,1,0,0,1,0,0,0,1,0,1,0,1
56566,1,0,1,0,0,0,0,0,0,0,0,0
56567,1,0,1,0,0,0,0,1,0,0,1,0
56568,1,0,0,1,0,0,0,0,0,1,0,1
56569,0,0,1,0,0,0,0,1,0,0,0,0
56570,1,0,1,0,0,0,0,1,0,0,0,0
56571,1,0,0,1,0,0,0,1,0,1,0,1
56572,0,0,1,0,0,0,0,0,0,1,0,0
56573,1,0,1,0,0,0,0,0,0,0,0,0
56574,1,0,0,1,0,0,0,1,0,1,0,1
56575,0,0,0,1,0,0,1,0,0,0,0,0
56576,0,0,1,0,0,0,0,0,0,0,0,0
56577,1,0,1,0,0,0,0,0,0,0,0,0
56578,1,0,1,0,0,0,0,1,0,1,0,1
56579,1,0,1,0,0,0,1,1,0,1,1,1
56580,1,0,0,1,0,0,0,1,0,1,0,1
56581,1,0,1,0,0,0,1,1,0,1,1,1
56582,0,0,1,0,0,0,1,1,0,1,0,1
56583,1,0,1,0,0,0,0,0,0,0,0,0
56584,1,0,1,0,0,0,0,0,0,0,0,1
56585,1,0,0,1,0,0,0,1,0,0,0,1
56586,1,0,0,1,0,0,1,1,0,1,0,1
56587,0,0,1,0,0,0,0,0,0,0,0,1
56588,1,0,1,0,0,0,0,1,0,1,0,1
56589,0,0,0,1,0,0,0,1,0,0,0,0
56590,1,0,1,0,0,0,0,1,0,1,0,1
56591,1,0,0,1,0,0,0,0,0,0,0,1
56592,0,0,1,0,0,0,0,0,0,0,0,0
56593,0,0,1,0,0,0,0,0,0,0,0,1
56594,0,0,1,0,0,0,0,0,0,1,0,0
56595,1,0,0,1,0,0,0,0,0,1,0,1
56596,1,0,1,0,0,0,0,1,0,0,0,1
56597,1,0,0,1,0,0,0,0,0,1,0,1
56598,1,0,1,0,0,0,0,0,0,1,0,0
56599,0,0,1,0,0,0,1,1,0,1,0,1
56600,1,0,1,0,0,0,0,0,0,0,0,0
56601,1,0,1,0,0,0,0,1,0,0,0,0
56602,1,0,0,1,0,0,0,1,0,1,1,1
56603,1,0,0,1,0,0,0,1,0,1,0,1
56604,1,0,1,0,0,0,0,1,0,1,0,1
56605,1,0,1,0,0,0,0,1,0,1,0,1
56606,1,0,1,0,0,0,0,0,0,0,0,1
56607,1,0,0,1,0,0,0,0,0,0,0,0
56608,1,0,0,1,0,0,0,1,0,0,0,1
56609,1,0,1,0,0,0,0,1,0,0,0,1
56610,1,0,0,1,0,0,1,1,0,0,0,1
56611,1,0,0,1,0,0,0,1,0,1,0,1
56612,0,0,0,1,0,0,0,0,0,0,0,0
56613,1,0,0,1,0,0,0,0,0,1,0,1
56614,0,0,1,0,0,0,0,0,0,0,0,0
56615,1,0,0,1,0,0,0,1,0,1,0,1
56616,1,0,0,1,0,0,0,0,0,0,1,1
56617,1,0,1,0,0,0,0,0,0,0,0,0
56618,0,0,1,0,0,0,1,0,0,0,1,1
56619,1,0,1,0,0,0,1,1,0,0,0,0
56620,1,0,0,1,0,0,0,1,0,1,0,1
56621,1,0,1,0,0,0,0,1,0,0,0,0
56622,1,0,1,0,0,0,0,1,0,1,0,1
56623,1,0,1,0,0,0,1,1,0,0,0,1
56624,1,0,1,0,0,0,0,1,0,1,0,1
56625,1,0,1,0,0,0,1,1,0,1,0,1
56626,1,0,0,1,0,0,0,0,0,0,0,1
56627,1,0,0,1,0,0,0,1,0,1,0,1
56628,0,0,0,1,0,0,0,0,0,0,1,0
56629,1,0,0,1,0,0,0,0,0,1,0,1
56630,1,0,0,1,0,0,0,1,0,1,0,1
56631,1,0,1,0,0,0,0,1,0,1,0,1
56632,1,0,1,0,0,0,1,0,0,0,0,0
56633,0,0,0,1,0,0,0,1,0,0,0,0
56634,1,0,0,1,0,0,0,1,0,0,0,0
56635,1,0,1,0,0,0,0,0,0,0,0,1
56636,0,0,1,0,0,0,0,0,0,0,0,0
56637,1,0,0,1,0,0,0,1,0,1,0,1
56638,0,0,1,0,0,0,0,0,0,0,0,0
56639,0,0,1,0,0,0,0,0,0,0,0,0
56640,1,0,1,0,0,0,0,1,0,1,0,1
56641,1,0,1,0,0,0,0,1,0,1,0,1
56642,1,0,0,1,0,0,1,1,0,0,0,1
56643,1,0,0,1,0,0,1,1,0,1,0,1
56644,1,0,0,1,0,0,0,1,0,1,0,1
56645,0,0,1,0,0,0,1,1,0,0,0,0
56646,0,0,1,0,0,0,0,0,0,0,0,0
56647,1,0,1,0,0,0,0,1,0,0,0,1
56648,1,0,1,0,0,0,0,1,0,0,0,1
56649,1,0,1,0,0,0,0,1,0,0,0,1
56650,0,0,1,0,0,0,0,0,0,0,0,0
56651,0,0,1,0,0,0,0,1,0,1,0,0
56652,0,0,1,0,0,0,0,0,0,1,0,0
56653,0,0,0,1,0,0,0,0,0,0,0,0
56654,0,0,1,0,0,0,0,1,0,0,0,0
56655,1,0,1,0,0,0,0,0,0,0,0,0
56656,1,0,0,1,0,0,1,1,0,0,0,1
56657,0,0,0,1,0,0,0,1,0,0,0,0
56658,0,0,1,0,0,0,1,1,0,1,0,1
56659,1,0,1,0,0,0,0,1,0,0,0,0
56660,0,0,1,0,0,0,1,1,0,1,0,1
56661,1,0,0,1,0,0,0,0,0,0,0,1
56662,1,0,1,0,0,0,1,1,0,0,0,1
56663,1,0,0,1,0,0,0,0,0,0,0,1
56664,0,0,1,0,0,0,0,1,0,0,1,0
56665,1,0,1,0,0,0,0,0,0,0,0,0
56666,1,0,0,1,0,0,0,0,0,0,0,1
56667,1,0,0,1,0,0,1,0,0,0,0,1
56668,1,0,0,1,0,0,0,0,0,0,1,1
56669,0,0,1,0,0,0,0,0,0,0,0,0
56670,1,0,1,0,0,0,0,0,0,0,0,1
56671,0,0,0,1,0,0,1,1,0,0,0,0
56672,1,0,0,1,0,0,0,1,0,1,0,1
56673,1,0,0,1,0,0,1,0,0,1,0,1
56674,0,0,1,0,0,0,0,1,0,1,0,1
56675,0,0,1,0,0,0,0,0,0,1,0,0
56676,0,0,1,0,0,0,0,1,0,0,0,1
56677,1,0,0,1,0,0,0,0,0,0,0,1
56678,0,0,1,0,0,0,0,0,0,0,1,0
56679,0,0,0,1,0,0,0,1,0,0,0,0
56680,0,0,0,1,0,0,0,0,0,0,0,1
56681,0,0,1,0,0,0,0,0,0,0,0,1
56682,1,0,0,1,0,0,0,1,0,0,0,1
56683,1,0,0,1,0,0,0,0,0,0,0,1
56684,1,0,0,1,0,0,0,0,0,0,0,1
56685,1,0,0,1,0,0,0,1,0,1,0,1
56686,1,0,1,0,0,0,0,0,0,1,0,0
56687,1,0,1,0,0,0,1,0,0,0,0,0
56688,1,0,1,0,0,0,0,1,0,1,1,1
56689,1,0,1,0,0,0,0,0,0,0,0,0
56690,0,0,1,0,0,0,0,0,0,0,0,0
56691,1,0,1,0,0,0,0,1,0,1,0,1
56692,1,0,1,0,0,0,0,1,0,0,0,0
56693,1,0,1,0,0,0,0,0,0,0,1,1
56694,1,0,1,0,0,0,0,1,0,0,0,0
56695,0,0,1,0,0,0,0,1,0,0,0,0
56696,1,0,1,0,0,1,1,0,0,1,0,1
56697,1,0,0,1,0,0,0,1,0,1,0,1
56698,1,0,1,0,0,0,0,0,0,0,0,1
56699,0,0,1,0,0,0,0,0,0,0,0,0
56700,1,0,0,1,0,0,0,1,0,1,0,1
56701,0,0,0,1,0,0,0,1,0,0,1,1
56702,1,0,0,1,0,0,0,1,0,0,0,1
56703,1,0,0,1,0,0,1,1,0,1,0,1
56704,0,0,1,0,0,0,0,1,0,0,0,0
56705,1,0,1,0,0,0,0,0,0,0,0,1
56706,0,0,1,0,0,0,0,0,0,0,0,1
56707,1,0,0,1,0,0,1,1,0,1,0,1
56708,0,0,1,0,0,0,0,1,0,0,0,0
56709,1,0,0,1,0,0,1,1,0,0,0,1
56710,0,0,1,0,0,0,0,0,0,0,0,1
56711,1,0,0,1,0,0,0,0,0,0,0,1
56712,1,0,1,0,0,0,0,0,0,0,0,0
56713,1,0,0,1,0,0,0,0,0,0,0,0
56714,1,0,1,0,0,0,0,0,0,0,0,1
56715,1,0,1,0,0,0,0,0,0,0,0,1
56716,0,0,0,1,0,0,0,1,0,0,0,0
56717,1,0,1,0,0,0,0,0,0,0,0,1
56718,0,0,1,0,0,0,0,0,0,0,0,0
56719,1,0,0,1,0,0,0,0,0,0,0,1
56720,0,0,1,0,0,0,0,1,0,0,0,0
56721,1,0,1,0,0,0,1,0,0,1,0,1
56722,0,0,1,0,0,0,0,1,0,0,0,1
56723,1,0,0,1,0,0,0,1,0,1,0,1
56724,1,0,1,0,0,0,0,1,0,1,0,1
56725,1,0,1,0,0,0,0,0,0,0,0,1
56726,1,0,0,1,0,0,0,0,0,0,0,1
56727,1,0,0,1,0,0,1,1,0,1,0,1
56728,1,0,1,0,0,0,0,1,0,1,1,1
56729,1,0,0,1,0,0,0,0,0,1,0,1
56730,0,0,1,0,0,0,0,1,0,1,0,0
56731,1,0,0,1,0,0,0,0,0,0,0,1
56732,1,0,0,1,0,0,0,1,0,1,0,1
56733,1,0,1,0,0,0,0,0,0,0,0,0
56734,0,0,1,0,0,0,0,1,0,0,0,0
56735,1,0,1,0,0,0,0,0,0,0,0,0
56736,0,0,1,0,0,0,0,1,0,0,0,0
56737,1,0,0,1,0,0,0,0,0,1,0,1
56738,1,0,0,1,0,0,0,1,0,0,0,1
56739,0,0,1,0,0,0,0,1,0,0,0,1
56740,1,0,0,1,0,0,1,1,0,0,0,1
56741,1,0,0,1,0,0,0,1,0,1,0,1
56742,1,0,0,1,0,0,1,1,0,1,0,1
56743,0,0,0,1,0,0,0,0,0,0,0,1
56744,0,0,0,1,0,0,0,0,0,0,0,0
56745,0,0,1,0,0,0,0,1,0,0,0,0
56746,0,0,1,0,0,0,0,1,0,0,0,0
56747,0,0,1,0,0,0,0,0,0,0,0,0
56748,1,0,0,1,0,0,0,1,0,0,0,0
56749,1,0,0,1,0,0,0,1,0,1,0,1
56750,1,0,1,0,0,0,0,0,0,0,1,0
56751,0,0,1,0,0,0,0,1,0,1,0,0
56752,1,0,1,0,0,0,0,1,0,0,0,0
56753,1,0,1,0,0,0,0,1,0,0,0,0
56754,1,0,1,0,0,0,0,0,0,0,0,0
56755,0,0,1,0,0,0,0,0,0,0,0,0
56756,1,0,1,0,0,0,0,1,0,1,0,1
56757,1,0,1,0,0,0,0,1,0,0,0,0
56758,0,0,0,1,0,0,0,0,0,0,0,0
56759,1,0,1,0,0,0,0,1,0,0,0,0
56760,1,0,1,0,0,0,0,0,0,0,0,1
56761,0,0,1,0,0,0,0,1,0,0,0,0
56762,0,0,1,0,0,0,0,0,0,1,0,1
56763,1,0,1,0,0,0,0,1,0,1,0,1
56764,1,0,0,1,0,0,0,0,0,0,0,1
56765,1,0,0,1,0,0,0,0,0,0,0,1
56766,1,0,0,1,0,0,0,0,0,0,0,1
56767,0,0,1,0,0,0,0,0,0,1,1,0
56768,0,0,1,0,0,0,0,0,0,1,0,0
56769,1,0,1,0,0,0,0,1,0,0,0,0
56770,1,0,1,0,0,0,0,1,0,1,1,1
56771,1,0,1,0,0,0,0,0,0,0,0,0
56772,1,0,1,0,0,0,0,0,0,0,1,0
56773,1,0,1,0,0,0,0,0,0,0,0,0
56774,1,0,1,0,0,0,0,0,0,0,0,0
56775,1,0,1,0,0,0,0,1,0,1,0,1
56776,1,0,1,0,0,0,1,1,0,1,0,1
56777,1,0,1,0,0,0,0,0,0,0,0,1
56778,1,0,0,1,0,0,1,1,0,1,0,1
56779,1,0,0,1,0,0,0,0,0,0,0,1
56780,1,0,0,1,0,0,0,1,0,1,0,1
56781,1,0,1,0,0,0,0,1,0,0,0,0
56782,1,0,1,0,0,0,1,1,0,1,0,1
56783,1,0,1,0,0,0,1,1,0,0,1,0
56784,1,0,1,0,0,0,0,1,0,0,0,0
56785,1,0,0,1,0,0,0,0,0,0,0,1
56786,0,0,1,0,0,0,0,1,0,0,0,0
56787,0,0,1,0,0,0,0,1,0,0,0,0
56788,1,0,0,1,0,0,0,0,0,1,0,1
56789,1,0,0,1,0,0,0,0,0,0,0,0
56790,1,0,0,1,0,0,0,1,0,1,0,1
56791,1,0,0,1,0,0,0,0,0,0,0,1
56792,0,0,1,0,0,0,0,1,0,0,0,1
56793,0,0,0,1,0,0,0,0,0,0,0,0
56794,1,0,1,0,0,0,0,0,0,1,0,1
56795,1,0,0,1,0,0,1,1,0,1,0,1
56796,1,0,0,1,0,0,0,1,0,1,0,1
56797,1,0,1,0,0,0,0,1,0,1,0,1
56798,0,0,1,0,0,0,0,1,0,0,0,0
56799,1,0,0,1,0,0,0,1,0,0,0,1
56800,1,0,0,1,0,0,0,0,0,1,0,1
56801,0,0,1,0,0,0,0,0,0,0,0,0
56802,1,0,1,0,0,0,0,0,0,1,0,0
56803,1,0,1,0,0,0,0,1,0,1,1,1
56804,0,0,0,1,0,0,0,1,0,0,0,0
56805,1,0,0,1,0,0,0,1,0,0,0,1
56806,1,0,1,0,0,0,0,0,0,0,0,0
56807,1,0,0,1,0,0,0,1,0,1,0,1
56808,0,0,0,1,0,0,0,1,0,0,0,0
56809,0,0,0,1,0,0,0,1,0,0,0,0
56810,0,0,1,0,0,0,1,1,0,1,0,1
56811,1,0,0,1,0,0,0,0,0,0,0,0
56812,1,0,1,0,0,0,0,1,0,1,0,1
56813,0,0,1,0,0,0,0,1,0,0,0,0
56814,1,0,1,1,0,0,0,0,0,1,0,1
56815,0,0,1,0,0,0,0,0,0,0,0,0
56816,1,0,0,1,0,0,0,1,0,1,0,1
56817,0,0,1,0,0,0,0,0,0,0,0,1
56818,1,0,0,1,0,0,1,1,0,1,0,1
56819,1,0,1,0,0,0,0,0,0,1,0,1
56820,0,0,1,0,0,0,0,0,0,1,0,1
56821,0,0,0,1,0,0,0,0,0,0,0,0
56822,1,0,1,1,0,0,0,1,0,1,0,1
56823,0,0,1,0,0,0,0,0,0,0,0,0
56824,0,0,1,0,0,0,1,1,0,1,0,1
56825,1,0,0,1,0,0,1,0,0,1,0,1
56826,1,0,1,0,0,0,0,1,0,1,0,1
56827,0,0,1,0,0,0,0,0,0,0,0,0
56828,0,0,1,0,0,0,0,1,0,1,1,0
56829,0,0,0,1,0,0,0,0,0,0,0,0
56830,1,0,0,1,0,0,1,1,0,1,0,1
56831,0,0,1,0,0,0,0,0,0,0,0,0
56832,1,0,1,0,0,0,0,0,0,0,0,1
56833,0,0,1,0,0,0,0,1,0,0,0,0
56834,0,0,1,0,0,0,0,0,0,0,0,0
56835,1,0,0,1,0,0,0,1,0,1,0,1
56836,1,0,1,0,0,0,0,0,0,0,0,0
56837,1,0,0,1,0,0,0,1,0,0,0,0
56838,1,0,0,1,0,0,0,1,0,0,0,1
56839,1,0,1,0,0,0,1,1,0,1,0,1
56840,1,0,0,1,0,1,0,0,0,0,0,1
56841,0,0,1,0,0,0,0,1,0,0,0,0
56842,1,0,1,0,0,0,0,0,0,0,1,0
56843,1,0,0,1,0,0,0,1,0,0,0,1
56844,1,0,0,1,0,0,0,1,0,0,0,0
56845,1,0,1,0,0,0,0,1,0,1,0,1
56846,1,0,0,1,0,0,0,0,0,1,0,1
56847,0,0,1,0,0,0,0,1,0,1,0,1
56848,0,0,1,0,0,0,0,1,0,0,0,0
56849,1,0,0,1,0,0,1,1,0,1,0,1
56850,1,0,1,0,0,0,0,0,0,1,0,1
56851,1,0,0,1,0,0,0,1,0,1,0,1
56852,1,0,1,0,0,0,0,0,0,0,0,0
56853,1,0,1,0,0,0,0,1,0,1,0,1
56854,1,0,1,0,0,0,0,1,0,0,0,0
56855,1,0,0,1,0,0,1,1,0,1,0,1
56856,1,0,1,0,0,0,0,1,0,1,0,1
56857,1,0,0,1,0,0,0,1,0,1,0,1
56858,1,0,1,0,0,0,0,1,0,0,1,1
56859,1,0,0,1,0,0,1,1,0,0,0,1
56860,1,0,1,0,0,0,1,0,0,1,0,1
56861,0,0,1,0,0,0,0,0,0,0,0,0
56862,1,0,0,1,0,0,0,0,0,0,0,1
56863,1,0,0,1,0,0,0,1,0,1,0,1
56864,1,0,0,1,0,0,0,0,0,0,0,1
56865,0,0,1,0,0,0,0,0,0,0,0,0
56866,0,0,1,0,0,0,0,0,0,1,0,0
56867,1,0,0,1,0,0,0,1,0,1,0,1
56868,1,0,1,0,0,0,0,0,0,0,0,0
56869,1,0,1,0,0,0,0,0,0,0,0,0
56870,0,0,1,0,0,0,0,0,0,0,0,0
56871,0,0,1,0,0,0,0,0,0,1,0,0
56872,1,0,0,1,0,0,0,0,0,1,0,1
56873,1,0,0,1,0,0,0,0,0,0,0,0
56874,0,0,0,1,0,0,0,1,0,0,0,0
56875,1,0,0,1,0,0,0,1,0,1,0,1
56876,1,0,0,1,0,0,1,0,0,1,0,1
56877,0,0,1,0,0,0,0,1,0,0,0,0
56878,1,0,0,1,0,0,0,0,0,1,0,1
56879,1,0,0,1,1,0,0,1,0,1,0,1
56880,1,0,0,1,0,0,1,1,0,1,0,1
56881,1,0,1,0,0,0,0,0,0,0,1,0
56882,1,0,1,0,0,0,0,0,0,0,0,0
56883,1,0,1,0,0,0,0,1,0,1,0,1
56884,1,0,1,0,0,0,0,1,0,0,0,1
56885,0,0,1,0,0,0,1,1,0,1,0,1
56886,0,0,1,0,0,0,0,0,0,0,0,0
56887,1,0,0,1,0,0,1,1,0,0,0,1
56888,0,0,1,0,0,0,0,1,0,0,1,0
56889,1,0,0,1,0,0,1,0,0,0,0,1
56890,1,0,1,0,0,0,0,0,0,0,0,1
56891,0,0,0,1,0,0,0,1,0,0,0,1
56892,0,0,0,1,0,0,0,1,0,0,0,0
56893,1,0,1,0,0,0,0,1,0,1,0,1
56894,1,0,1,0,0,0,0,1,0,0,0,0
56895,0,0,1,0,0,0,0,1,0,0,1,0
56896,1,0,1,0,0,0,0,0,0,0,0,0
56897,1,0,1,0,0,0,0,1,0,1,0,1
56898,1,0,1,0,0,0,0,0,0,0,0,0
56899,0,0,1,0,0,0,0,0,0,0,0,0
56900,1,0,0,1,0,0,0,1,0,1,0,1
56901,0,0,1,0,0,0,0,0,0,0,0,0
56902,1,0,0,1,0,0,0,1,0,1,0,1
56903,0,0,1,0,0,0,0,0,0,0,0,1
56904,0,0,1,0,0,0,0,0,0,0,0,0
56905,1,0,1,0,0,0,0,0,0,0,0,1
56906,0,0,0,1,0,0,0,1,0,1,0,0
56907,1,0,0,1,0,0,0,0,0,0,0,1
56908,1,0,0,1,0,0,0,1,0,1,0,1
56909,0,0,1,0,0,0,0,0,0,0,0,1
56910,0,0,0,1,0,0,0,1,0,0,0,0
56911,1,0,1,0,0,0,0,1,0,1,0,1
56912,1,0,1,0,0,0,0,0,0,0,0,0
56913,0,0,1,0,0,0,0,1,0,0,0,0
56914,0,0,1,0,0,0,0,0,0,0,0,0
56915,1,0,0,1,0,0,0,0,0,0,0,0
56916,1,0,1,0,0,0,0,0,0,1,1,1
56917,1,0,0,1,0,0,0,0,0,0,0,0
56918,1,0,1,0,0,0,0,1,0,0,0,1
56919,1,0,0,1,0,0,0,0,0,1,0,1
56920,1,0,0,1,0,0,0,0,0,0,0,1
56921,0,0,0,1,0,0,0,1,0,1,0,0
56922,1,0,1,0,0,0,1,0,0,0,0,1
56923,0,0,1,0,0,0,0,0,0,0,0,0
56924,1,0,1,0,0,0,0,1,0,0,0,0
56925,1,0,0,1,0,0,1,0,0,0,1,1
56926,0,0,1,0,0,0,0,1,0,0,0,0
56927,1,0,0,1,0,0,0,1,0,0,0,1
56928,0,0,0,1,0,0,0,0,0,0,0,0
56929,1,0,1,0,0,0,0,1,0,0,0,0
56930,1,0,1,0,0,0,0,1,0,1,0,1
56931,0,0,1,0,0,0,0,0,0,0,0,0
56932,1,0,0,1,0,0,1,0,0,1,0,0
56933,0,0,1,0,0,0,0,0,0,1,1,0
56934,1,0,0,1,0,0,0,1,0,0,0,1
56935,1,0,1,0,0,0,0,0,0,1,0,1
56936,0,0,1,0,0,0,0,1,0,0,0,0
56937,1,0,0,1,0,0,0,1,0,1,0,1
56938,0,0,0,1,0,0,0,0,0,1,0,0
56939,0,0,1,0,0,0,0,0,0,0,0,0
56940,1,0,1,0,0,0,0,0,0,0,1,0
56941,1,0,0,1,0,0,0,0,0,0,0,1
56942,0,0,1,0,0,0,0,1,0,0,0,0
56943,0,0,1,0,0,0,0,1,0,0,0,0
56944,1,0,0,1,0,0,1,0,0,0,0,1
56945,0,0,1,0,0,0,0,1,0,0,0,0
56946,1,0,0,1,0,0,0,1,0,1,0,1
56947,1,0,1,0,0,0,1,1,0,1,0,1
56948,1,0,0,1,0,0,0,0,0,0,0,1
56949,0,0,1,0,0,0,0,0,0,0,0,0
56950,0,0,1,0,0,0,0,0,0,0,0,0
